Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-01-04,POWERGRID.NS,79.03126525878906,81.19689178466797,78.69377136230469,79.28439331054688,49.60301971435547,6809859,0.0,0.0
2016-01-05,POWERGRID.NS,79.34064483642578,79.84689331054688,77.73751831054688,78.27189636230469,48.96955871582031,4259054,0.0,0.0
2016-01-06,POWERGRID.NS,77.96251678466797,78.72189331054688,77.62501525878906,78.46876525878906,49.092735290527344,5320149,0.0,0.0
2016-01-07,POWERGRID.NS,78.46876525878906,79.73439025878906,77.34376525878906,77.68126678466797,48.600040435791016,6787347,0.0,0.0
2016-01-08,POWERGRID.NS,78.75001525878906,79.87501525878906,78.13127136230469,79.67814636230469,49.84934997558594,10345830,0.0,0.0
2016-01-11,POWERGRID.NS,79.03126525878906,81.8437728881836,78.18751525878906,80.5781478881836,50.412445068359375,8283638,0.0,0.0
2016-01-12,POWERGRID.NS,80.7187728881836,82.5468978881836,79.90314483642578,80.2968978881836,50.236473083496094,6611338,0.0,0.0
2016-01-13,POWERGRID.NS,80.52189636230469,81.22502136230469,78.80626678466797,80.38127136230469,50.28925704956055,7462021,0.0,0.0
2016-01-14,POWERGRID.NS,79.53752136230469,81.2812728881836,79.53752136230469,80.35314178466797,50.271671295166016,10278564,0.0,0.0
2016-01-15,POWERGRID.NS,79.95939636230469,80.5781478881836,77.79376983642578,78.24376678466797,48.95196533203125,7430643,0.0,0.0
2016-01-18,POWERGRID.NS,78.75001525878906,79.34064483642578,77.28752136230469,77.70939636230469,48.61764144897461,7411237,0.0,0.0
2016-01-19,POWERGRID.NS,77.87814331054688,78.63751983642578,75.82501983642578,76.47189331054688,47.84341812133789,7282040,0.0,0.0
2016-01-20,POWERGRID.NS,75.71251678466797,78.91876983642578,73.43439483642578,75.74064636230469,47.38593673706055,15997901,0.0,0.0
2016-01-21,POWERGRID.NS,75.82501983642578,77.25939178466797,74.25001525878906,74.36251831054688,46.52372360229492,10416175,0.0,0.0
2016-01-22,POWERGRID.NS,74.92501831054688,76.38751983642578,74.30626678466797,74.86876678466797,46.8404426574707,8099084,0.0,0.0
2016-01-25,POWERGRID.NS,75.37501525878906,75.62814331054688,73.82814025878906,74.81251525878906,46.80524826049805,8893503,0.0,0.0
2016-01-27,POWERGRID.NS,75.26251983642578,78.32814025878906,75.03752136230469,77.76564025878906,48.65283203125,14527719,0.0,0.0
2016-01-28,POWERGRID.NS,79.31251525878906,81.2812728881836,79.03126525878906,80.83126831054688,50.570796966552734,22594616,0.0,0.0
