Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-01-04,BAJFINANCE.NS,60.9900016784668,60.9900016784668,59.954498291015625,60.52450180053711,58.225830078125,4072000,0.0,0.0
2016-01-05,BAJFINANCE.NS,60.75,60.98849868774414,59.79999923706055,59.97850036621094,57.7005615234375,5112000,0.0,0.0
2016-01-06,BAJFINANCE.NS,59.96900177001953,61.79999923706055,59.5099983215332,61.0724983215332,58.75300979614258,3460100,0.0,0.0
2016-01-07,BAJFINANCE.NS,60.99800109863281,61.89899826049805,60.30199813842773,61.0629997253418,58.74387741088867,7822900,0.0,0.0
2016-01-08,BAJFINANCE.NS,61.36000061035156,63.652000427246094,60.92599868774414,63.14500045776367,60.746803283691406,10350700,0.0,0.0
2016-01-11,BAJFINANCE.NS,63.11899948120117,63.88999938964844,62.209999084472656,63.0620002746582,60.66696166992188,5324000,0.0,0.0
2016-01-12,BAJFINANCE.NS,63.09999847412109,63.290000915527344,61.52000045776367,62.0880012512207,59.72994613647461,5845200,0.0,0.0
2016-01-13,BAJFINANCE.NS,62.20000076293945,62.95399856567383,60.35049819946289,60.77849960327149,58.47018814086914,10359400,0.0,0.0
2016-01-14,BAJFINANCE.NS,60.5,61.2130012512207,59.89450073242188,60.75899887084961,58.45142364501953,5575400,0.0,0.0
2016-01-15,BAJFINANCE.NS,60.29999923706055,61.45899963378906,58.81499862670898,59.75299835205078,57.48362731933594,4152700,0.0,0.0
2016-01-18,BAJFINANCE.NS,59.152000427246094,59.75,54.682498931884766,55.03200149536133,52.941932678222656,11221300,0.0,0.0
2016-01-19,BAJFINANCE.NS,55.03200149536133,57.09999847412109,53.490501403808594,56.44900131225586,54.30511474609375,6370100,0.0,0.0
2016-01-20,BAJFINANCE.NS,56.20000076293945,57.0,54.57099914550781,56.39400100708008,54.252197265625,9801800,0.0,0.0
2016-01-21,BAJFINANCE.NS,56.9005012512207,58.2504997253418,56.09999847412109,57.420501708984375,55.23971939086914,7095800,0.0,0.0
2016-01-22,BAJFINANCE.NS,58.16999816894531,58.4900016784668,57.53450012207031,58.20650100708008,55.9958610534668,5613300,0.0,0.0
2016-01-25,BAJFINANCE.NS,58.249000549316406,59.5,58.23949813842773,58.5629997253418,56.33882141113281,4681400,0.0,0.0
2016-01-27,BAJFINANCE.NS,59.06999969482422,59.88899993896485,58.18000030517578,59.36949920654297,57.11469650268555,3929500,0.0,0.0
2016-01-28,BAJFINANCE.NS,59.49549865722656,59.79949951171875,57.29999923706055,57.760501861572266,55.56681060791016,6951900,0.0,0.0
2016-01-29,BAJFINANCE.NS,58.38999938964844,59.699501037597656,57.560001373291016,59.28400039672852,57.03244400024414,3596300,0.0,0.0
2016-02-01,BAJFINANCE.NS,60.66999816894531,60.66999816894531,58.829498291015625,60.03150177001953,57.75154876708984,3292700,0.0,0.0
2016-02-02,BAJFINANCE.NS,60.369998931884766,60.5009994506836,57.81050109863281,58.11399841308594,55.9068717956543,7836400,0.0,0.0
2016-02-03,BAJFINANCE.NS,57.59999847412109,64.89900207519531,56.0099983215332,63.79750061035156,61.3745346069336,51682900,0.0,0.0
2016-02-04,BAJFINANCE.NS,64.11000061035156,64.25650024414062,62.20000076293945,63.43899917602539,61.02963638305664,13885700,0.0,0.0
2016-02-05,BAJFINANCE.NS,63.47999954223633,67.5,63.47999954223633,66.9834976196289,64.43950653076172,23956600,0.0,0.0
2016-02-08,BAJFINANCE.NS,66.96600341796875,68.37950134277344,65.61000061035156,66.60150146484375,64.07202911376953,10352100,0.0,0.0
2016-02-09,BAJFINANCE.NS,66.0,66.65750122070312,63.959999084472656,65.84049987792969,63.33993148803711,9211800,0.0,0.0
2016-02-10,BAJFINANCE.NS,65.84049987792969,67.07550048828125,64.0999984741211,64.78600311279297,62.32548141479492,7918000,0.0,0.0
2016-02-11,BAJFINANCE.NS,65.34700012207031,65.3499984741211,60.61000061035156,61.79199981689453,59.44518661499024,11069400,0.0,0.0
2016-02-12,BAJFINANCE.NS,62.02999877929688,63.380001068115234,59.29999923706055,59.96749877929688,57.68998718261719,14716300,0.0,0.0
2016-02-15,BAJFINANCE.NS,61.46900177001953,63.0,61.16999816894531,62.0994987487793,59.74101257324219,9653700,0.0,0.0
2016-02-16,BAJFINANCE.NS,61.91999816894531,62.479000091552734,59.65299987792969,60.11399841308594,57.83091735839844,6572000,0.0,0.0
2016-02-17,BAJFINANCE.NS,60.4900016784668,61.650001525878906,58.30199813842773,61.109500885009766,58.78861618041992,6671700,0.0,0.0
2016-02-18,BAJFINANCE.NS,61.59999847412109,62.34999847412109,61.04999923706055,61.63949966430664,59.29848098754883,3276500,0.0,0.0
2016-02-19,BAJFINANCE.NS,61.89950180053711,62.150001525878906,60.20000076293945,60.48099899291992,58.18397521972656,4720300,0.0,0.0
2016-02-22,BAJFINANCE.NS,61.38949966430664,61.38949966430664,58.512001037597656,60.02450180053711,57.74481201171875,5274800,0.0,0.0
2016-02-23,BAJFINANCE.NS,60.31499862670898,60.449501037597656,58.58000183105469,58.94850158691406,56.70969009399414,4355700,0.0,0.0
2016-02-24,BAJFINANCE.NS,59.06900024414063,59.06900024414063,58.0,58.141998291015625,55.93381118774414,4758100,0.0,0.0
2016-02-25,BAJFINANCE.NS,58.494998931884766,58.54999923706055,56.0880012512207,57.52899932861328,55.34409713745117,11698700,0.0,0.0
2016-02-26,BAJFINANCE.NS,58.45000076293945,58.59999847412109,57.36199951171875,58.08449935913086,55.87849807739258,10910400,0.0,0.0
