Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2016-01-01,935.5595703125,1208.199951171875,0.0,1219.5,1206.125,1219.5,0.0,712262
2016-01-04,917.4401245117188,1184.800048828125,0.0,1207.0,1183.0250244140625,1205.074951171875,0.0,1870184
2016-01-05,909.44482421875,1174.4749755859375,0.0,1193.300048828125,1170.5,1192.5,0.0,2678020
2016-01-06,922.0859375,1190.800048828125,0.0,1193.074951171875,1175.0999755859375,1175.0999755859375,0.0,2653228
2016-01-07,918.078857421875,1185.625,0.0,1191.449951171875,1180.0,1185.0,0.0,3199580
2016-01-08,928.2803344726562,1198.800048828125,0.0,1203.675048828125,1186.25,1192.5,0.0,1907544
2016-01-11,914.6329345703125,1181.175048828125,0.0,1192.0,1174.425048828125,1191.25,0.0,2930228
2016-01-12,900.9658813476562,1163.5250244140625,0.0,1182.5,1150.800048828125,1181.3499755859375,0.0,3482594
2016-01-13,882.4398803710938,1139.5999755859375,0.0,1163.5,1127.550048828125,1158.5,0.0,4746092
2016-01-14,882.2848510742188,1139.4000244140625,0.0,1149.449951171875,1125.0,1136.5,0.0,2742052
2016-01-15,875.4321899414062,1130.550048828125,0.0,1145.8499755859375,1127.5,1144.425048828125,0.0,3269408
2016-01-18,881.8394775390625,1138.824951171875,0.0,1145.949951171875,1130.0,1131.0,0.0,2213922
2016-01-19,882.478515625,1139.6500244140625,0.0,1150.0,1134.1500244140625,1138.5,0.0,967910
2016-01-20,882.788330078125,1140.050048828125,0.0,1142.5,1121.5,1136.9000244140625,0.0,1615954
2016-01-21,874.9873046875,1127.25,2.75,1144.949951171875,1122.875,1142.5,0.0,2675536
2016-01-22,890.9967651367188,1147.875,0.0,1151.0250244140625,1130.0,1136.5,0.0,1343178
2016-01-25,894.4509887695312,1152.324951171875,0.0,1169.5,1145.75,1150.949951171875,0.0,1397560
2016-01-27,900.3109130859375,1159.875,0.0,1164.9749755859375,1140.949951171875,1151.0,0.0,1626986
2016-01-28,904.7550659179688,1165.5999755859375,0.0,1174.449951171875,1154.0250244140625,1157.75,0.0,3106660
2016-01-29,928.080078125,1195.6500244140625,0.0,1200.0,1167.5250244140625,1179.3499755859375,0.0,2235744
2016-02-01,932.5045776367188,1201.3499755859375,0.0,1206.4749755859375,1179.5,1195.550048828125,0.0,1495274
2016-02-02,930.7196044921875,1199.050048828125,0.0,1216.5,1189.8499755859375,1204.5,0.0,1475588
2016-02-03,937.7826538085938,1208.1500244140625,0.0,1214.949951171875,1180.1500244140625,1193.75,0.0,1308692
2016-02-04,939.2383422851562,1210.0250244140625,0.0,1220.0,1201.0,1210.949951171875,0.0,1250046
2016-02-05,939.9760131835938,1210.9749755859375,0.0,1219.9749755859375,1204.050048828125,1204.050048828125,0.0,1402996
2016-02-08,917.0772094726562,1181.4749755859375,0.0,1206.0250244140625,1173.5,1200.0,0.0,1063658
2016-02-09,885.4270629882812,1140.699951171875,0.0,1166.800048828125,1127.800048828125,1166.800048828125,0.0,2489610
2016-02-10,880.5372924804688,1134.4000244140625,0.0,1144.949951171875,1129.050048828125,1137.5,0.0,1890732
2016-02-11,853.039794921875,1098.9749755859375,0.0,1144.5,1085.824951171875,1140.0,0.0,1962408
2016-02-12,864.1590576171875,1113.300048828125,0.0,1121.699951171875,1082.0,1100.0,0.0,2172568
2016-02-15,880.6729736328125,1134.574951171875,0.0,1153.425048828125,1120.0,1125.0,0.0,2479712
2016-02-16,879.2758178710938,1132.7750244140625,0.0,1141.0,1121.5,1133.0,0.0,1588702
2016-02-17,883.1568603515625,1137.7750244140625,0.0,1139.824951171875,1123.199951171875,1132.5,0.0,1585178
2016-02-18,898.7977294921875,1157.925048828125,0.0,1159.875,1139.0,1142.5,0.0,1529140
2016-02-19,900.2720336914062,1159.824951171875,0.0,1163.5,1152.7249755859375,1153.675048828125,0.0,879012
2016-02-22,898.8167114257812,1157.949951171875,0.0,1171.5,1152.5,1160.125,0.0,1324884
2016-02-23,878.6742553710938,1132.0,0.0,1159.949951171875,1128.375,1155.125,0.0,1306852
2016-02-24,858.0847778320312,1105.4749755859375,0.0,1131.2249755859375,1100.5999755859375,1131.2249755859375,0.0,1659328
2016-02-25,858.8224487304688,1106.425048828125,0.0,1114.0,1092.824951171875,1109.9000244140625,0.0,1830556
2016-02-26,857.91064453125,1105.25,0.0,1128.449951171875,1099.800048828125,1114.8499755859375,0.0,1537536
2016-02-29,844.8313598632812,1088.4000244140625,0.0,1118.5,1057.5,1118.5,0.0,2191718
2016-03-01,883.5836181640625,1138.324951171875,0.0,1142.550048828125,1081.0,1096.5,0.0,1999760
2016-03-02,899.9619750976562,1159.425048828125,0.0,1165.0,1128.125,1152.5,0.0,1527486
2016-03-03,921.0361938476562,1186.574951171875,0.0,1195.5,1150.5,1168.0,0.0,2648284
2016-03-04,914.9818115234375,1178.7750244140625,0.0,1190.0,1174.7750244140625,1190.0,0.0,1512966
2016-03-08,913.7200317382812,1177.1500244140625,0.0,1183.5,1152.0999755859375,1171.050048828125,0.0,1268152
2016-03-09,914.864990234375,1178.625,0.0,1184.699951171875,1147.574951171875,1170.5,0.0,2017784
2016-03-10,911.391845703125,1174.1500244140625,0.0,1179.925048828125,1157.4749755859375,1178.0250244140625,0.0,1661666
2016-03-11,917.9703369140625,1182.625,0.0,1195.425048828125,1167.5,1170.0,0.0,1530528
2016-03-14,913.99169921875,1177.5,0.0,1199.0,1170.0,1181.0,0.0,1636742
2016-03-15,904.250244140625,1164.949951171875,0.0,1181.75,1160.050048828125,1174.5250244140625,0.0,1623356
2016-03-16,903.1444091796875,1163.5250244140625,0.0,1166.0,1153.449951171875,1157.5,0.0,1918246
2016-03-17,912.846923828125,1176.0250244140625,0.0,1180.9000244140625,1166.0,1167.0,0.0,2221088
2016-03-18,941.4892578125,1212.925048828125,0.0,1215.0,1180.0,1180.0,0.0,3204070
2016-03-21,949.4066772460938,1223.125,0.0,1227.4749755859375,1210.0,1213.0,0.0,2336982
2016-03-22,959.8275146484375,1236.550048828125,0.0,1242.5,1218.25,1221.0,0.0,1951984
2016-03-23,960.0988159179688,1236.9000244140625,0.0,1243.949951171875,1228.6500244140625,1243.949951171875,0.0,2278434
2016-03-28,959.9439086914062,1236.699951171875,0.0,1258.574951171875,1230.7750244140625,1245.5,0.0,3320882
2016-03-29,958.3912353515625,1234.699951171875,0.0,1243.4749755859375,1227.5,1239.0,0.0,1838796
2016-03-30,966.1927490234375,1244.75,0.0,1252.5,1230.0,1235.449951171875,0.0,2136504
2016-03-31,978.1461181640625,1260.1500244140625,0.0,1275.0,1236.074951171875,1239.1500244140625,0.0,4363964
2016-04-01,952.3755493164062,1226.949951171875,0.0,1260.425048828125,1217.050048828125,1252.5,0.0,3041400
2016-04-04,959.109375,1235.625,0.0,1244.0,1223.5,1228.0,0.0,1752352
2016-04-05,955.8103637695312,1231.375,0.0,1242.449951171875,1221.0250244140625,1235.4000244140625,0.0,1491794
2016-04-06,963.2429809570312,1240.949951171875,0.0,1244.5,1229.675048828125,1235.0,0.0,1763150
2016-04-07,958.934814453125,1235.4000244140625,0.0,1242.3499755859375,1228.5,1240.0,0.0,2390942
2016-04-08,943.8958740234375,1216.0250244140625,0.0,1236.8499755859375,1213.5,1233.0,0.0,1399500
2016-04-11,972.8482055664062,1253.324951171875,0.0,1258.5,1206.5,1216.5,0.0,2400648
2016-04-12,977.3114624023438,1259.074951171875,0.0,1262.5,1244.050048828125,1249.0,0.0,1303628
2016-04-13,980.4358520507812,1263.0999755859375,0.0,1272.5,1256.25,1265.0,0.0,1601468
2016-04-18,977.9326171875,1259.875,0.0,1276.75,1220.0,1226.5,0.0,7121504
2016-04-20,950.9978637695312,1225.175048828125,0.0,1267.449951171875,1220.0,1267.449951171875,0.0,6405024
2016-04-21,940.926513671875,1212.199951171875,0.0,1233.699951171875,1206.0999755859375,1225.5,0.0,2525724
2016-04-22,938.0740966796875,1208.5250244140625,0.0,1217.699951171875,1202.0999755859375,1209.5,0.0,1964126
2016-04-25,951.3469848632812,1225.625,0.0,1228.5250244140625,1201.1500244140625,1201.1500244140625,0.0,2267654
2016-04-26,966.308837890625,1244.9000244140625,0.0,1246.75,1221.0,1224.5,0.0,2554368
2016-04-27,974.5755615234375,1255.550048828125,0.0,1257.300048828125,1237.949951171875,1240.0,0.0,1848670
2016-04-28,981.0375366210938,1263.875,0.0,1270.0,1249.050048828125,1250.6500244140625,0.0,4992744
2016-04-29,984.0451049804688,1267.75,0.0,1271.0,1255.0,1258.5,0.0,2372178
2016-05-02,980.6297607421875,1263.3499755859375,0.0,1265.0,1250.0,1264.5,0.0,1116692
2016-05-03,961.7680053710938,1239.050048828125,0.0,1265.0,1236.0,1262.5,0.0,2153118
2016-05-04,961.72900390625,1239.0,0.0,1247.0250244140625,1228.5,1236.949951171875,0.0,1364892
2016-05-05,958.740478515625,1235.1500244140625,0.0,1244.9749755859375,1231.7750244140625,1239.0,0.0,1246566
2016-05-06,959.9439086914062,1236.699951171875,0.0,1242.1500244140625,1215.5,1232.5,0.0,885598
2016-05-09,975.1382446289062,1256.2750244140625,0.0,1259.0,1228.199951171875,1236.699951171875,0.0,1821276
2016-05-10,979.1550903320312,1261.449951171875,0.0,1266.9749755859375,1248.0,1257.5,0.0,1158534
