UID,Title,Authors,Year,Venue,DOI,Abstract,Keywords,Document_Type,Scopus,ScienceDirect,Elicit,Query_Hits,Master_ID,Document_Class,Stock_Domain,Eligible_Target,AI_ML_DL,Empirical_Evaluation,Strong_Stock_Target_Context,Adjacent_Target_Context,NonStock_Domain_Context,Direct_Core_Evidence,Strategic_Theme_Count,Relevance_Score,Working_Relevance_Tier,Research_Use,Elicit_Priority,Gap_Dimensions_Evidenced,Stock_Evidence,Target_Evidence,AI_Evidence,Empirical_Evidence,Stock_Target_Sentence_Evidence,Adjacent_Evidence,NonStock_Evidence,Historical_Data,Technical_Indicators,Fundamental_Data,Financial_News,Social_Media,Sentiment,FinBERT_BERT_RoBERTa,LLM_FinGPT,Multimodal,Fusion,Transformer_Attention,LSTM_GRU,Optimization,Metaheuristic,XAI,Temporal_Validation,Indian_Market,Multi_Stock,Historical_Data_Evidence,Technical_Indicators_Evidence,Fundamental_Data_Evidence,Financial_News_Evidence,Social_Media_Evidence,Sentiment_Evidence,FinBERT_BERT_RoBERTa_Evidence,LLM_FinGPT_Evidence,Multimodal_Evidence,Fusion_Evidence,Transformer_Attention_Evidence,LSTM_GRU_Evidence,Optimization_Evidence,Metaheuristic_Evidence,XAI_Evidence,Temporal_Validation_Evidence,Indian_Market_Evidence,Multi_Stock_Evidence,Data_Family_Count,Historical_Family,Technical_Family,Fundamental_Family,Textual_Sentiment_Family,Closest_Competitor,Fusion_Rich,Robust_Fusion,Modern_Text_NLP,Article_Methodology_Score,Primary_Research_Role,Research_Roles
doi:10.1007/s13042-026-03196-0,"A walk-forward multi-model approach to stock trading: leveraging sentiment, trend indicators, and transformer-based deep learning for next-day price forecasting",Khan S.; Kushwah A.K.; Chakole J.,2026,International Journal of Machine Learning and Cybernetics,10.1007/s13042-026-03196-0,"Forecasting stock prices is complicate due the financial market’s nature, which includes volatility, non-stationarity, and reliance on information for decision-making. Stock prices respond to a multitude of information sources including technical indicators, historical price movements, news articles, and investor sentiments. The recent introduction of FinBERT-based transformer models has also improved prediction accuracy; however, the majority of existing methodologies utilize static train-test splits, limited feature selection, weak cross-modal fusion, and do not take into account the impact of changing market regime dynamics, resulting in lower-than-expected robustness when applied to changing market conditions. This paper presents a new hybrid forecasting framework that enhances the prediction ability using walk-forward training; performs cross-modal feature selection; includes awareness of market regime; and reduces prediction bias with the use of a meta-classifier for the final prediction output. The framework developed in this study combines the use of sentiment features from FinBERT with price-based technical indicators to conduct stock price forecasts. Hidden Markov Models are used to identify market regimes, and the temporal dependencies is learned through the application of a CNN-Transformer architecture. Mutual information based feature selection is used to reduce the redundancy of features, and the final stock price forecast will be produced through the application of a meta-classifier. A walk-forward evaluation is used in order to ensure robustness to non-stationary stock price movement data. The average accuracy for experimental results on ten major U.S. stocks is 70%, F1-macro is 68.0%, MCC is 61.6% and AUC is 76.5%. Backtests incorporating realistic transaction costs produced a win rate greater than 60.07% and average returns of 30.82% which exceeded the performance of a pure deep learning-only baselines by a factor of (). Thus, this work presents a robust, regime-aware and leakage resistant stock forecasting framework which displays superior predictive and trading capabilities when compared to other methods simulating actual market conditions. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2026.",CNN–transformer; FinBERT; Meta-classifier stacking; Technical indicators; Walk-forward validation; Classification (of information); Commerce; Costs; Deep learning; Electronic trading; Feature extraction; Financial markets; Indicators (instruments); Investments; Learning systems; CNN–transformer; Cross-modal; Features selection; FinBERT; Meta-classifier stacking; Meta-classifiers; Stackings; Technical indicator; Walk forward; Walk-forward validation; Forecasting,Article,Yes,No,No,SC01; SC02; SC06,M-0293,Primary/Other,Yes,Price; Direction/Movement,Yes,Yes,Yes,No,,Yes,8,31,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Financial_News; Sentiment; FinBERT_BERT_RoBERTa; Multimodal; Fusion; Transformer_Attention; Temporal_Validation,stock forecasting; stock price; stock prices,price forecast; price forecasting; price movement; price movements; stock price; stock prices,cnn; deep learning; finbert; transformer,accuracy; auc; evaluation; experimental; f1; training,"Forecasting stock prices is complicate due the financial market’s nature, which includes volatility, non-stationarity, and reliance on information for decision-making. || Stock prices respond to a multitude of information sources including technical indicators, historical price movements, news articles, and investor sentiments. || The framework developed in this study combines the use of sentiment features from FinBERT with price-based technical indicators to conduct stock price forecasts. || Mutual information based feature selection is used to reduce the redundancy of features, and the final stock price forecast will be produced through the application of a meta-classifier. || A walk-forward evaluation is used in order to ensure robustness to non-stationary stock price movement data. || Thus, this work presents a robust, regime-aware and leakage resistant stock forecasting framework which displays superior predictive and trading capabilities when compared to other methods simulating actual market conditions. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2026.",,,Yes,Yes,Unclear,Yes,Unclear,Yes,Yes,Unclear,Yes,Yes,Yes,Unclear,Unclear,Unclear,Unclear,Yes,Unclear,Unclear,historical price,technical indicator; technical indicators,,news articles,,sentiment,finbert,,cross-modal,fusion,transformer,,,,,forward validation; walk forward; walk-forward,,,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,32,Closest_Competitor,Closest competing multimodal framework; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Temporal validation/leakage control; Transformer/attention architecture
doi:10.70917/ijcisim-2026-2611,Sentiment-Weighted Fusion of Financial News and Technical Indicators for Short-Horizon Equity Trend Classification: An Evidence-Informed Research Framework,Chourasia P.; Rajavat Y.S.,2026,International Journal of Computer Information Systems and Industrial Management Applications,10.70917/ijcisim-2026-2611,"Short-horizon equity trend prediction remains difficult because price formation reflects both historical market behaviour and rapidly changing information flows. Technical indicators condense past open-high-low-close-volume data into interpretable measures of trend, momentum, volatility and participation. At the same time, financial news sentiment captures the market relevance of textual disclosures, macroeconomic updates and company-specific events. This paper develops a sentiment-weighted fusion framework that combines transformer-derived financial news sentiment with selected technical indicators for next-day equity trend classification. The proposed design uses a finance-domain transformer, such as FinBERT, to transform news headlines or short articles into positive, negative and neutral sentiment probabilities; these outputs are then aggregated by trading date and merged with engineered indicators including moving averages, relative strength index, moving average convergence divergence, Bollinger Bands, daily return, volume change and historical volatility. Instead of presenting unverified or simulated accuracy values, the manuscript positions the contribution as an evidence-informed methodological framework supported by established studies on public mood, LSTM-based market forecasting, transformer-based sentiment classification and hybrid sentiment-technical prediction. The paper specifies the research gap, hypotheses, input variables, feature construction, validation design, evaluation metrics and reproducibility requirements for future empirical implementation. The framework is intended to support a narrower publishable subset of a broader multimodal financial market prediction research agenda while maintaining transparency about the need for original dataset validation before final performance claims are made. © 2026 by the authors.",feature fusion; financial forecasting; financial news sentiment; FinBERT; machine learning; stock trend classification; technical indicators; transformer model,Article,Yes,No,No,SC01,M-2731,Primary/Other,Yes,Trend,Yes,Yes,No,Yes,,Yes,8,30,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Financial_News; Sentiment; FinBERT_BERT_RoBERTa; Multimodal; Fusion; Transformer_Attention; XAI,stock trend,stock trend; trend prediction,finbert; lstm; machine learning; transformer,accuracy; dataset; evaluation,,sentiment classification,,Yes,Yes,Unclear,Yes,Unclear,Yes,Yes,Unclear,Yes,Yes,Yes,Yes,Unclear,Unclear,Yes,Unclear,Unclear,Unclear,open-high-low-close; volume,bollinger; moving average; moving averages; relative strength index; technical indicators,,financial news; news headlines,,sentiment,finbert,,multimodal,feature fusion; fusion,transformer,lstm,,,interpretable,,,,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,32,Closest_Competitor,Closest competing multimodal framework; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Explainability/XAI; Transformer/attention architecture
doi:10.3390/jrfm18080417,DASF-Net: A Multimodal Framework for Stock Price Forecasting with Diffusion-Based Graph Learning and Optimized Sentiment Fusion,Nguyen N.-H.; Nguyen T.-T.; Ngo Q.T.,2025,Journal of Risk and Financial Management,10.3390/jrfm18080417,"Stock price forecasting remains a persistent challenge in time series analysis due to complex inter-stock relationships and dynamic textual signals such as financial news. While Graph Neural Networks (GNNs) can model relational structures, they often struggle with capturing higher-order dependencies and are sensitive to noise. Moreover, sentiment signals are typically aggregated using fixed time windows, which may introduce temporal bias. To address these issues, we propose DASF-Net (Diffusion-Aware Sentiment Fusion Network), a multimodal framework that integrates structural and textual information for robust prediction. DASF-Net leverages diffusion processes over two complementary financial graphs—one based on industry relationships, the other on fundamental indicators—to learn richer stock representations. Simultaneously, sentiment embeddings extracted from financial news using FinBERT are aggregated over an empirically optimized window to preserve temporal relevance. These modalities are fused via a multi-head attention mechanism and passed to a temporal forecasting module. DASF-Net integrates daily stock prices and news sentiment, using a 3-day sentiment aggregation window, to forecast stock prices over daily horizons (1–3 days). Experiments on 12 large-cap S&P 500 stocks over four years demonstrate that DASF-Net outperforms competitive baselines, achieving up to 91.6% relative reduction in Mean Squared Error (MSE). Results highlight the effectiveness of combining graph diffusion and sentiment-aware features for improved financial forecasting. © 2025 by the authors.",diffusion-based graph learning; financial forecasting; FinBERT; multi-modal deep learning; sentiment analysis; stock price prediction,Article,Yes,No,Yes,EL04; SC01; SC03,M-2447,Primary/Other,Yes,Price,Yes,Yes,Yes,Yes,,Yes,8,32,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Fundamental_Data; Financial_News; Sentiment; FinBERT_BERT_RoBERTa; Multimodal; Fusion; Transformer_Attention; Optimization,s&p 500; stock price; stock prices,price forecasting; price prediction; stock price; stock prices,attention; deep learning; finbert; graph neural; neural networks,experiments; mse; outperforms,"DASF-Net: A Multimodal Framework for Stock Price Forecasting with Diffusion-Based Graph Learning and Optimized Sentiment Fusion || Stock price forecasting remains a persistent challenge in time series analysis due to complex inter-stock relationships and dynamic textual signals such as financial news. || DASF-Net integrates daily stock prices and news sentiment, using a 3-day sentiment aggregation window, to forecast stock prices over daily horizons (1–3 days).",sentiment analysis,,Yes,Unclear,Yes,Yes,Unclear,Yes,Yes,Unclear,Yes,Yes,Yes,Unclear,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,time series,,fundamental indicators,financial news,,sentiment,finbert,,multi-modal; multimodal,fusion,attention mechanism,,optimized,,,,,,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,32,Closest_Competitor,Closest competing multimodal framework; Fundamental-data integration; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Optimization/metaheuristic design; Transformer/attention architecture
doi:10.1007/s41060-025-00983-w,SentiVol-GA: a volatility-scaled genetic fusion of predictive models and financial sentiment for adaptive stock forecasting,Singh M.; Tunga H.; Kar S.,2026,International Journal of Data Science and Analytics,10.1007/s41060-025-00983-w,"SentiVol-GA is an evolvable hybrid framework for stock price forecasting. This model integrates statistical models, deep learning architectures, financial sentiment analysis, and volatility-aware optimization through a Genetic Algorithm (GA). This framework combines five predictive models—Linear Regression, LSTM, GRU, Bi-LSTM, and ARIMA—with sentiment signals extracted from FinBERT, VADER, and the Loughran–McDonald dictionary. Its core innovation lies in a volatility-scaling mechanism that adjusts sentiment impact during turbulent periods, while the GA periodically optimizes model and sentiment weights to minimize forecasting error thus sustaining the model’s predictive stability. This empirical evaluation across eight Indian IT-sector stocks—covering large, mid- and small-cap segments, demonstrates up to 12% improvement in R2, 30–60% reduction in RMSE, and 20–35% gain in tolerance-based accuracy over classical and deep-learning baselines. Nonparametric Friedman and Wilcoxon tests (p < 0.05) confirm that these performance gains are statistically significant. SentiVol-GA offers a volatility-aware, sentiment-driven, and dynamically optimized approach that is scalable, interpretable, and robust for intelligent financial decision-making. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2025.",Adaptive stock forecasting; Deep learning; Financial time series; Genetic algorithm; Sentiment analysis; SentiVol-GA; Volatility scaling; Autoregressive moving average model; Decision making; Economic analysis; Electronic trading; Financial markets; Forecasting; Learning algorithms; Prediction models; Time series analysis; Adaptive stock forecasting; Deep learning; Evolvable; Financial time series; Predictive models; Scalings; Sentiment analysis; Sentivol-genetic algorithm; Stock forecasting; Volatility scaling; Deep learning; Genetic algorithms; Sentiment analysis,Article,Yes,No,No,SC01; SC04; SC05,M-0328,Primary/Other,Yes,Price,Yes,Yes,Yes,Yes,,Yes,7,30,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Sentiment; FinBERT_BERT_RoBERTa; Fusion; Optimization; Metaheuristic; XAI,stock forecasting; stock price,price forecasting; stock price,deep learning; finbert; gru; lstm,accuracy; evaluation; r2; rmse,SentiVol-GA: a volatility-scaled genetic fusion of predictive models and financial sentiment for adaptive stock forecasting || SentiVol-GA is an evolvable hybrid framework for stock price forecasting.,sentiment analysis,,Yes,Yes,Unclear,Unclear,Unclear,Yes,Yes,Unclear,Unclear,Yes,Unclear,Yes,Yes,Yes,Yes,Unclear,Unclear,Unclear,time series,moving average,,,,sentiment,finbert,,,fusion,,bi-lstm; gru; lstm,optimized,genetic algorithm,interpretable,,,,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,31,Closest_Competitor,Closest competing multimodal framework; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Optimization/metaheuristic design; Explainability/XAI
doi:10.1109/access.2026.3691980,Stock Market Prediction Using Node Transformer Architecture Integrated With BERT Sentiment Analysis,Ridhawi M.A.; Ali M.H.; Al Osman H.,2026,IEEE Access,10.1109/access.2026.3691980,"Stock market prediction presents considerable challenges for investors, financial institutions, and policymakers operating in complex market environments characterized by noise, non-stationarity, and behavioral dynamics. Traditional forecasting methods, including fundamental analysis and technical indicators, often fail to capture the intricate patterns and cross-sectional dependencies inherent in financial markets. This paper presents an integrated framework combining a node transformer architecture with Bidirectional Encoder Representations from Transformers (BERT)-based sentiment analysis for stock price forecasting. The proposed model represents the stock market as a graph structure where individual stocks form nodes and edges capture relationships including sectoral affiliations, correlated price movements, and supply chain connections. A fine-tuned BERT model extracts sentiment information from social media posts and combines it with quantitative market features through attention-based fusion mechanisms. The node transformer processes historical market data while capturing both temporal evolution and cross-sectional dependencies among stocks. Experiments conducted on 20 S&P 500 stocks spanning January 1982 to March 2025 demonstrate that the integrated model achieves a mean absolute percentage error (MAPE) of 0.80% for one-day-ahead predictions, compared to 1.20% for ARIMA and 1.00% for LSTM. The inclusion of sentiment analysis reduces prediction error by 10% overall and 25% during earnings announcements, while the graph-based architecture contributes an additional 15% improvement by capturing inter-stock dependencies. Directional accuracy reaches 65% for one-day forecasts. Statistical validation through paired t-tests confirms the significance of these improvements (p < 0.05 for all comparisons). The model maintains lower error during high-volatility periods, achieving MAPE of 1.50% while baseline models range from 1.60% to 2.10%.  © 2026 The Authors.",BERT; deep learning; financial time series; graph neural networks; multimodal fusion; node transformer; sentiment analysis; Stock price forecasting; Behavioral research; Commerce; Costs; Electronic trading; Financial markets; Forecasting; Graph neural networks; Graph structures; Investments; Learning systems; Network architecture; Supply chains; Time series analysis; Bidirectional encoder representation from transformer; Deep learning; Financial time series; Graph neural networks; Multi-modal fusion; Node transformer; Percentage error; Sentiment analysis; Stock market prediction; Stock price forecasting; Deep learning; Sentiment analysis,Article,Yes,No,No,SC01; SC02; SC03,M-1729,Primary/Other,Yes,Price; Direction/Movement,Yes,Yes,Yes,Yes,,Yes,8,32,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Fundamental_Data; Sentiment; FinBERT_BERT_RoBERTa; Multimodal; Fusion; Transformer_Attention; Multi_Stock,s&p 500; stock market; stock price,price forecasting; price movements; stock price,attention; bert; deep learning; graph neural; lstm; neural networks; transformer,accuracy; experiments; mape,"Stock Market Prediction Using Node Transformer Architecture Integrated With BERT Sentiment Analysis || Stock market prediction presents considerable challenges for investors, financial institutions, and policymakers operating in complex market environments characterized by noise, non-stationarity, and behavioral dynamics. || This paper presents an integrated framework combining a node transformer architecture with Bidirectional Encoder Representations from Transformers (BERT)-based sentiment analysis for stock price forecasting. || The proposed model represents the stock market as a graph structure where individual stocks form nodes and edges capture relationships including sectoral affiliations, correlated price movements, and supply chain connections.",sentiment analysis,,Yes,Yes,Yes,Unclear,Yes,Yes,Yes,Unclear,Yes,Yes,Yes,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,Yes,market data; time series,technical indicators,earnings; fundamental analysis,,social media,sentiment,bert,,multi-modal; multimodal,fusion,transformer,lstm,,,,,,cross-sectional,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,31,Closest_Competitor,Closest competing multimodal framework; Fundamental-data integration; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Transformer/attention architecture; Multi-stock/multi-market validation
doi:10.5281/zenodo.18824437,An Interpretable Deep Learning Based Decision Support System for Stock Forecasting and Investment Recommendation Using Temporal Fusion Transformer,Manju D.; Rao M.K.; Verma R.K.; Debbarma P.; Saraswathi Rathod A.K.,2026,Journal of Theoretical and Applied Information Technology,10.5281/zenodo.18824437,"The stock market has rapid changes caused by economic conditions, company performance and investor behavior. Because of this, stock price predictions and correct investment decisions are hardly achieved. Investors today use computer-based systems to study large volumes of financial data and find useful patterns barely perceived using traditional methods. However, most existing stock prediction and recommendation systems that have some major problems. Many systems use only technical indicators or only fundamental data, while not both together. Some models cannot properly capture both the short-term and long-term price movements of the stock. Moreover, many of these deep learning models behave like black boxes and fail to explain clearly why any stock is recommended to be on buy, sell or hold. This therefore compromises trust in their prediction capabilities, especially those specifically for highly volatile markets. In this paper, we try to solve those problems by proposing a new stock forecasting and recommendation system based on the Temporal Fusion Transformer (TFT), combining historical stock prices, technical indicators and fundamental financial data in one framework. It can learn both short-term and long-term trends and show which factor is most important for the prediction. After predicting the price and other financial indicators, our model extends TFT into a decision-support system by embedding financial ratio analysis and recommendation logic within the forecasting pipeline. © 2026, Little Lion Scientific.",Deep Learning; Fundamental Analysis; Investment Recommendation; Stock Forecasting Temporal Fusion Transformer; Technical Indicators,Article,Yes,No,No,SC01; SC03; SC05,M-2641,Primary/Other,Yes,Price; Direction/Movement,Yes,Unclear,Yes,No,,Yes,5,23,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Fundamental_Data; Fusion; Transformer_Attention; XAI,stock forecasting; stock market; stock prediction; stock price; stock prices,price movements; stock price; stock prices,deep learning; transformer,,"An Interpretable Deep Learning Based Decision Support System for Stock Forecasting and Investment Recommendation Using Temporal Fusion Transformer || Because of this, stock price predictions and correct investment decisions are hardly achieved. || However, most existing stock prediction and recommendation systems that have some major problems. || In this paper, we try to solve those problems by proposing a new stock forecasting and recommendation system based on the Temporal Fusion Transformer (TFT), combining historical stock prices, technical indicators and fundamental financial data in one framework.",,,Unclear,Yes,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Yes,Yes,Unclear,Unclear,Unclear,Yes,Unclear,Unclear,Unclear,,technical indicators,financial ratio; fundamental analysis,,,,,,,fusion,temporal fusion transformer; transformer,,,,interpretable,,,,2,No,Yes,Yes,No,Yes,Yes,Yes,No,27,Closest_Competitor,Closest competing multimodal framework; Fundamental-data integration; Multimodal/fusion architecture; Explainability/XAI; Transformer/attention architecture
doi:10.1016/j.procs.2025.09.177,Multimodal Financial Sentiment for Stock Return Prediction,Petr Hajek and Josef Novotny and Michal Munk and Dasa Munkova,2025,Procedia Computer Science,10.1016/j.procs.2025.09.177,"This paper proposes a novel multimodal deep learning framework for stock return prediction that integrates heterogeneous data sources: technical indicators, market investor sentiment indices, and textual sentiment extracted from earnings conference call transcripts. The proposed model employs a hybrid architecture combining transformer encoder for the technical modality and neural networks for market and textual modalities. A modality-level attention mechanism is used in a late fusion setup to dynamically weight the contributions of each modality. We evaluate our model on a large-scale dataset comprising 24,821 samples from 497 S&P 500 companies over the period 2010–2022. The results show that our model outperforms traditional models (LSTM, BiL-STM, CNN-LSTM) and alternative fusion strategies, achieving a directional accuracy of 59.94% on the test set. Attention weight analysis confirms that all three modalities contribute meaningfully to prediction performance. These results demonstrate the overall effectiveness of the proposed framework in accurately predicting abnormal stock returns in a multimodal setting.","Multimodal fusion, Financial sentiment, Stock market, Prediction, Earnings conference calls",Article,No,Yes,Yes,EL04; SD01; SD02; SD03; SD05,M-1368,Primary/Other,Yes,Return,Yes,Yes,Yes,Yes,,Yes,6,29,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Fundamental_Data; Sentiment; Multimodal; Fusion; Transformer_Attention,s&p 500; stock market; stock return; stock returns,return prediction; stock return; stock returns,attention; cnn; deep learning; lstm; neural networks; transformer,accuracy; dataset; evaluate; outperforms; results demonstrate; results show; test set,"Multimodal Financial Sentiment for Stock Return Prediction || This paper proposes a novel multimodal deep learning framework for stock return prediction that integrates heterogeneous data sources: technical indicators, market investor sentiment indices, and textual sentiment extracted from earnings conference call transcripts. || These results demonstrate the overall effectiveness of the proposed framework in accurately predicting abnormal stock returns in a multimodal setting.",investor sentiment,,Unclear,Yes,Yes,Unclear,Unclear,Yes,Unclear,Unclear,Yes,Yes,Yes,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,,technical indicators,earnings,,,sentiment,,,heterogeneous data; multimodal,fusion; late fusion,attention mechanism; transformer,lstm,,,,,,,3,No,Yes,Yes,Yes,Yes,Yes,No,No,27,Closest_Competitor,Closest competing multimodal framework; Fundamental-data integration; News/sentiment integration; Multimodal/fusion architecture; Transformer/attention architecture
doi:10.1038/s41598-026-58717-2,"Enhancing stock market price prediction through FinGPT-driven sentiment analysis, technical indicators, historical price data, and attention-based hybrid deep learning models",Golabzaei M.; Taheripour E.; Sadjadi S.J.,2026,Scientific Reports,10.1038/s41598-026-58717-2,"Accurate stock price forecasting is increasingly dependent on models that can integrate heterogeneous market signals beyond traditional quantitative indicators. Classical sentiment analysis tools and lexicon-based methods often fail to capture the contextual and domain-specific nuances of financial language, limiting their predictive contribution. To address these limitations, this study introduces a multimodal forecasting framework that leverages FinGPT, an advanced financial large language model specifically trained for market-related text understanding. FinGPT is employed to extract high-resolution sentiment polarity scores from Twitter data, replacing conventional sentiment models and providing a more robust representation of investor psychology. These sentiment features are fused with historical stock prices and technical indicators to form a comprehensive input space. The integrated dataset is used to evaluate four deep learning architectures: CNN, LSTM, Attention-based LSTM (ALSTM), and a newly proposed Hybrid ALSTM-CNN model with an attention mechanism. Experiments performed on eight major NASDAQ and NYSE stocks demonstrate that incorporating FinGPT-derived sentiment significantly enhances forecasting accuracy across all models. The Hybrid model consistently achieves the best performance, effectively capturing both long-term dependencies and short-term market dynamics. Results confirm that FinGPT-driven sentiment modeling provides substantial predictive value compared with traditional sentiment approaches, enabling more realistic, behavior-aware stock price forecasting. For instance, in the case of AMD stock, it recorded the lowest MSE (46.06) and the highest R² (0.624), highlighting its superior ability to capture nonlinear dependencies and market dynamics. Overall, the proposed sentiment-enhanced hybrid framework provides a more robust and realistic procedure for stock price prediction by integrating quantitative and qualitative market signals. © The Author(s) 2026.",Deep learning; FinGPT; Multimodal data fusion; Sentiment analysis; Stock price prediction; Technical analysis; article; deep learning; forecasting; human; hybrid; large language model; prediction; predictive value; price; sentiment analysis; social media; stock market,Article,Yes,No,Yes,EL03; SC01; SC02,M-1508,Primary/Other,Yes,Price,Yes,Yes,Yes,Yes,,Yes,6,28,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Sentiment; LLM_FinGPT; Multimodal; Fusion; Transformer_Attention,nasdaq; stock market; stock price; stock prices,price forecasting; price prediction; stock price; stock prices,attention; cnn; deep learning; fingpt; hybrid model; large language model; lstm,accuracy; dataset; evaluate; experiments; mse,"Enhancing stock market price prediction through FinGPT-driven sentiment analysis, technical indicators, historical price data, and attention-based hybrid deep learning models || Accurate stock price forecasting is increasingly dependent on models that can integrate heterogeneous market signals beyond traditional quantitative indicators. || These sentiment features are fused with historical stock prices and technical indicators to form a comprehensive input space. || Experiments performed on eight major NASDAQ and NYSE stocks demonstrate that incorporating FinGPT-derived sentiment significantly enhances forecasting accuracy across all models. || Results confirm that FinGPT-driven sentiment modeling provides substantial predictive value compared with traditional sentiment approaches, enabling more realistic, behavior-aware stock price forecasting. || Overall, the proposed sentiment-enhanced hybrid framework provides a more robust and realistic procedure for stock price prediction by integrating quantitative and qualitative market signals. © The Author(s) 2026.",sentiment analysis,,Yes,Yes,Unclear,Unclear,Yes,Yes,Unclear,Yes,Yes,Yes,Yes,Yes,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,historical price,technical analysis; technical indicators,,,social media; twitter,polarity; sentiment,,fingpt; large language model,multimodal,data fusion; fusion,attention mechanism,lstm,,,,,,,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,26,Closest_Competitor,Closest competing multimodal framework; News/sentiment integration; Advanced financial NLP/LLM; Multimodal/fusion architecture; Transformer/attention architecture
doi:10.3390/appliedmath5040176,A Novel Hybrid Temporal Fusion Transformer Graph Neural Network Model for Stock Market Prediction,Lynch S.T.; Derakhshan P.; Lynch S.,2025,AppliedMath,10.3390/appliedmath5040176,"Forecasting stock prices remains a central challenge in financial modelling, as markets are influenced by market sentiment, firm-level fundamentals and complex interactions between macroeconomic and microeconomic factors, for example. This study evaluates the predictive performance of both classical statistical models and advanced attention-based deep learning architectures for daily stock price forecasting. Using a dataset of major U.S. equities and Exchange Traded Funds (ETFs) covering 2012–2024, we compare traditional statistical approaches, Seasonal Autoregressive Integrated Moving Average (SARIMA) and Exponential Smoothing (ES) in the Error, Trend, Seasonal (ETS) framework, with deep learning architectures such as the Temporal Fusion Transformer (TFT), and a novel hybrid model, the TFT-Graph Neural Network (TFT-GNN), which incorporates relational information between assets. All models are assessed under consistent experimental conditions in terms of forecast accuracy, computational efficiency, and interpretability. Our results indicate that while statistical models offer strong baselines with high stability and low computational cost, the TFT outperforms them in capturing short-term nonlinear dependencies. The hybrid TFT-GNN achieves the highest overall predictive accuracy, demonstrating that relational signals derived from inter-asset connections provide meaningful enhancements beyond traditional temporal and technical indicators. These findings highlight the advantages of integrating relational learning into temporal forecasting frameworks and emphasise the continued relevance of statistical models as interpretable and efficient benchmarks for evaluating deep learning approaches in high-frequency financial prediction. © 2025 by the authors.",attention mechanisms; Exchange Traded Fund (ETF); Exponential Smoothing (ES); financial modelling; Graph Neural Network (GNN); hybrid deep learning; Seasonal Autoregressive Integrated Moving Average (SARIMA); statistical model; stock price forecasting; Temporal Fusion Transformer (TFT); time series prediction,Article,Yes,No,No,SC01; SC02; SC05,M-2349,Primary/Other,Yes,Price,Yes,Yes,Yes,Yes,,Yes,5,24,A_Direct_Methodological_Priority,Detailed extraction for gap and methodology design,High,Technical_Indicators; Sentiment; Fusion; Transformer_Attention; XAI,stock market; stock price; stock prices,price forecasting; stock price; stock prices,attention; deep learning; gnn; graph neural; hybrid model; neural network; transformer,accuracy; benchmarks; dataset; experimental; outperforms,"A Novel Hybrid Temporal Fusion Transformer Graph Neural Network Model for Stock Market Prediction || Forecasting stock prices remains a central challenge in financial modelling, as markets are influenced by market sentiment, firm-level fundamentals and complex interactions between macroeconomic and microeconomic factors, for example. || This study evaluates the predictive performance of both classical statistical models and advanced attention-based deep learning architectures for daily stock price forecasting.",market sentiment,,Yes,Yes,Unclear,Unclear,Unclear,Yes,Unclear,Unclear,Unclear,Yes,Yes,Unclear,Unclear,Unclear,Yes,Unclear,Unclear,Unclear,time series,moving average; technical indicators,,,,sentiment,,,,fusion,temporal fusion transformer; transformer,,,,interpretability; interpretable,,,,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No,26,Closest_Competitor,Closest competing multimodal framework; News/sentiment integration; Multimodal/fusion architecture; Explainability/XAI; Transformer/attention architecture
